run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
99,32,24,96,1,1,1,1,1,1,1,1,1,1,1,1,256.8133399,184.1429782,254.7951593,5.060454169,4.559407227,1.804348993,257.5234233,184.7216612,254.978346,4.573861912,4.301715324,2.449711767,0.008700663182,-0.0002779578018,-0.008612119156,-0.008391426115,-0.0009804556077,0.009177046492,256.7986815,184.1475789,254.8063618,5.059873219,4.559081669,1.803535695,257.5087385,184.7263292,254.9895589,4.573279235,4.301456783,2.449163989,0,-128.1374572,102.3214187,1.406737123,-133.6383976,98.86039117,0.04316260986,-128.0139109,102.3629151,-1.79967916,-122.5838513,104.8090807,49.9870352,49.98703757,2596.503583,2588.763719,-22.30186021,-160.0973152,20.7048592,1
100,32,24,96,1,1,1,1,1,1,0,1,1,1,1,1,256.5032455,183.5768357,255.5898699,8.778935977,10.97702618,6.808259938,257.3967638,182.4502339,256.8592782,4.283609631,9.232543553,9.188104795,1.514702624,-7.740350732,6.225457426,-1.507393925,7.765224187,-6.258024393,256.4880492,183.5808852,255.5973216,8.519596242,7.618737997,2.326695217,257.379995,182.4367864,256.8495573,3.726200115,4.733063907,6.562337632,0,-127.9568369,102.5322411,22.4187832,-160.7319681,-65.60587903,-0.3584196025,-127.6857396,102.8870009,-61.9956935,-67.85458084,106.7826386,49.98695738,49.986959,2610.838532,2605.683406,-27.0622351,-162.7446803,4.8739996,1
101,32,24,96,1,1,1,1,1,1,1,0,1,1,1,1,256.5083807,183.5815298,255.578427,8.7814517,10.99174216,6.82490184,257.4007162,182.4549895,256.8517164,4.281507004,9.245512069,9.202097589,-1.51020899,7.746864895,-6.236849291,1.503508601,-7.774472103,6.270759859,256.4932031,183.585587,255.5858743,8.522341836,7.628640738,2.33170513,257.3839126,182.4413419,256.8418144,3.724042679,4.73952951,6.566267685,0,-127.9602492,102.5310458,22.40528406,-160.7790471,-65.44586156,-0.3587704131,-127.6881454,102.8859687,-62.03246702,-67.74428893,106.8440947,49.98695772,49.98695722,2611.958692,2604.722342,-26.79955403,-162.9958703,4.5077757,1
102,32,24,96,1,1,1,1,1,1,1,1,0,1,1,1,257.3156486,184.1275211,254.2212759,5.888828389,7.740238739,8.341171311,259.465763,184.782863,252.9278209,9.733972738,3.414060028,7.722341577,5.245933238,1.518738252,-6.76485681,-5.288000436,-1.497757125,6.785574354,257.2998354,184.1307245,254.2315671,2.363311452,7.474950801,4.759972804,259.4396846,184.7849924,252.9263238,8.075191436,2.769677495,3.527447303,0,-128.2730706,102.4660101,42.29595411,-111.4396306,56.72016219,0.1821572073,-128.6417418,102.6143264,-11.41309198,178.8523284,177.6031884,49.98692066,49.98693015,2618.404584,2611.151573,-23.2598974,-161.0746529,4.4486465,1
103,32,24,96,1,1,1,1,1,1,1,1,1,0,1,1,257.3156597,184.1342914,254.2178354,5.928018145,7.745750583,8.369881797,259.4643412,184.7857916,252.9189888,9.748997861,3.408063027,7.750178382,-5.279220429,-1.516630954,6.795642611,5.32174175,1.493165086,-6.815103931,257.2998157,184.1374745,254.228134,2.370403712,7.481879045,4.76164833,259.4381549,184.7880301,252.9174148,8.066426722,2.765527904,3.522533538,0,-128.2739748,102.4640125,42.15914243,-111.4565333,56.79876321,0.1822687843,-128.6435378,102.6122604,-11.42979077,178.7355765,177.6819794,49.98692612,49.98692339,2617.207292,2612.611538,-24.03520079,-160.2251,5.0267143,1
104,32,24,96,1,1,1,1,1,1,1,1,1,1,0,1,256.6411848,184.5283109,254.8680042,9.066727506,4.784871101,4.593601978,256.0758359,186.1014419,255.6416978,7.511965671,8.8119929,3.618609832,-5.895026005,4.50932494,1.385491773,5.927722728,-4.550433722,-1.377495459,256.6260897,184.531684,254.8781674,6.811316313,1.377001723,4.224702984,256.0514551,186.0953843,255.6513768,4.499019701,7.502960904,3.140169582,0,-128.1281573,102.0792035,-25.27840326,-139.529162,145.4024018,0.1612097442,-127.7059536,101.8346117,39.99651565,-126.0678681,34.14626204,49.98695473,49.98696628,2611.738273,2603.76851,-32.97873123,-170.083102,4.4543951,1
105,32,24,96,1,1,1,1,1,1,1,1,1,1,1,0,256.6384828,184.5309828,254.8678693,9.056376708,4.785324728,4.592129396,256.0792661,186.1073787,255.6386189,7.5214935,8.819581328,3.619438661,5.899983669,-4.513795745,-1.386365372,-5.932435904,4.552559674,1.379689833,256.6233637,184.5343705,254.8780521,6.793614789,1.367210081,4.222495717,256.0548289,186.1013272,255.6482837,4.508778979,7.509760714,3.140291093,0,-128.1279285,102.0773009,-25.2999378,-138.9948046,145.4142501,0.1620591782,-127.7068073,101.833163,39.80674347,-126.1799648,34.18827787,49.98696238,49.9869588,2610.619103,2604.77557,-32.69660147,-170.3672551,4.6867774,1
106,32,24,96,0,1,1,1,1,1,1,1,1,1,1,1,256.5620529,181.5810737,257.0870321,4.41606134,9.785467616,9.474834387,257.1147926,183.9868869,256.0638841,8.618596256,11.25745278,7.349541149,-1.644396857,8.536877975,-6.89266902,1.623133121,-8.464920364,6.841604163,256.5439798,181.56992,257.0647892,3.752937175,4.392784438,6.236331667,257.0997805,183.9904718,256.0672785,8.304674619,7.179618852,1.96666313,0,-127.4375995,103.2662229,-58.65289272,-72.49177317,104.9533161,0.4781393331,-127.4840929,102.9746901,22.73095423,-157.6840815,-70.96837856,49.98696204,49.98695374,2612.026062,2604.653459,-25.02151091,-164.1737176,4.45915,1
107,32,24,96,0,1,1,1,1,1,0,1,1,1,1,1,303.5573757,292.3252307,350.2635385,9.829336137,16.01284025,14.7879238,306.1649649,293.8035369,351.138323,11.2684938,13.94694735,14.68437817,-1.500410881,10.20158867,-8.702720298,-4.978901776,-1.657682384,6.63487383,213.8373812,211.2801927,298.3058967,3.428886868,4.048397671,2.790820281,215.526411,213.8421111,300.076615,5.781029682,8.465764992,6.242032267,0,-117.7956229,87.74270238,38.82630168,-63.37573893,-169.09927,0.0162460372,-117.7357273,87.79664918,-21.98126067,-140.8213973,61.91719794,49.97683512,49.97439886,4330.05463,5406.662121,-387.8756853,-919.1206082,4.1722397,1
108,32,24,96,0,1,1,1,1,1,1,0,1,1,1,1,256.7297385,178.0415187,259.4134171,8.016111571,40.9145318,35.14078191,257.471086,178.7615002,259.4635511,7.947206608,40.78903665,35.11593725,-5.052754214,38.03585819,-32.98323031,4.992494414,-37.93871869,32.94607815,256.5645334,177.8133057,259.1583868,4.826610272,4.346684707,2.051905617,257.3064078,178.4539307,259.2643234,4.794248619,4.178857503,2.279346851,0,-126.8679472,104.7519885,0.2241321732,-129.4592153,100.1840965,0.06557510271,-126.7623675,104.781544,-0.4416696552,-124.4542245,108.7864348,49.98511202,49.98507914,2981.72217,2978.353222,43.73150223,-93.72709699,4.2364531,1
